    sample                    id                                                                   file         line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err            eqw       eqw_err particle                    latex_label               profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont    snr_line      snr_cont    z_line           amp        center       sigma       amp_err    center_err     sigma_err         v_r       v_r_err    sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels   pixel_vel    FWHM_intg       FWHM_g         FWZI        v_med        v_50          v_1          v_5         v_10         v_90         v_95         v_99       chisqr     redchi         aic         bic  observations comments
114  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits    He1_4027A      4027.0  8.136518e-20   2.657426e-20  6.993349e-20    3.959564e-20      30.953931  7.179868e+00      He1                   $HeI4027\AA$                         NaN         no   4010.199714   4022.073805   4023.000000   4033.000000   4034.136425   4056.505720           NaN           NaN  34893.460378  4.750408e-21  2.519851e-21  7.065751e-22  1.962994e-24 -6.597581e-20    3.204036  3.566289e+00  7.664877  2.355405e-21  34889.819743   11.844853  1.352744e-21  8.339289e+00  7.247583e+00  -31.279064  7.164827e+01   101.766855   6.226871e+01       4.557702          NaN       5.0  154.102182          NaN   239.642629          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    53.146025   2.530763   25.079748   28.613909            no       no
115  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     H1_4103A      4103.0  5.698357e-19   3.657726e-20  5.477512e-19    4.943910e-20     212.873938  6.778076e+00       H1                    $HI4103\AA$                         NaN         no   4074.127156   4094.243629   4095.890616   4111.031496   4127.892945   4147.575980           NaN           NaN  35557.082280  1.328354e-20  2.693149e-21  7.008133e-22 -6.507752e-25  2.583282e-20   17.937374  3.842891e+00  7.666118  1.109206e-20  35551.979865   19.700688  1.135515e-21  2.041703e+00  2.022536e+00  -43.019997  1.721422e+01   166.102427   1.705261e+01       9.082224          NaN       8.0  151.216425          NaN   391.141324          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    59.047856   2.186958   26.314526   30.518118            no       no
116  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     H1_4342A      4342.0  1.029608e-18   4.601003e-20  1.075565e-18    5.117008e-20     356.664194  2.025103e+01       H1                    $HI4342\AA$                         NaN         no   4318.946525   4331.847771   4333.458099   4348.534069   4349.724277   4359.642678           NaN           NaN  37620.230591  2.318796e-20  2.920593e-21  7.226511e-22  1.051906e-24 -3.665235e-20   32.584316  4.041498e+00  7.664263  2.147497e-20  37619.101453   19.980860  1.175994e-21  1.090301e+00  1.062067e+00   -8.998011  8.688520e+00   159.225799   8.463519e+00       9.082224          NaN       9.0  143.308130          NaN   374.948102          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    29.231388   1.623966   12.945133   16.078700            no       no
117  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     O3_4364A      4364.0  4.226652e-19   4.196796e-20  4.173154e-19    7.139384e-20     230.182785  6.683683e+00       O3                $[OIII]4364\AA$                         NaN         no   4297.700000   4323.660000   4354.900504   4373.231880   4386.781158   4417.466287           NaN           NaN  37817.470083  7.216862e-21  1.860898e-21  6.870736e-22 -1.368433e-24  5.361156e-20    8.350184  2.708440e+00  7.665781  4.682586e-21  37823.461899   35.554022  7.881849e-22  7.010505e+00  7.010049e+00   47.499246  5.557475e+01   281.849307   5.557114e+01       2.279635          NaN      10.0  142.142397          NaN   663.704397          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   100.087471   2.705067   42.686603   47.753241            no       no
118  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits    He1_4472A      4472.0  1.346680e-19   3.337874e-20  1.576812e-19    5.519512e-20     145.656091  1.365181e+01      He1                   $HeI4472\AA$                         NaN         no   4444.436832   4465.626113   4466.490982   4478.599142   4479.146946   4502.426382           NaN           NaN  38785.665083  4.209012e-21  9.067624e-22  6.550588e-22 -9.667665e-25  3.840344e-20    4.709611  1.384246e+00  7.673002  2.955149e-21  38764.848842   21.286812  1.089952e-21  8.492385e+00  8.964211e+00 -160.898414  6.564160e+01   164.535680   6.928856e+01       4.557702          NaN       7.0  138.577296          NaN   387.451917          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    76.880233   2.956932   34.273636   38.375523            no       no
119  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     H1_4863A      4863.0  2.519267e-18   5.545072e-20  2.420898e-18    9.985550e-20    2171.165464  9.698902e+02       H1                    $HI4863\AA$                         NaN         no   4827.981030   4852.472830   4855.585449   4873.488689   4890.987606   4903.744051           NaN           NaN  42138.318010  4.721162e-20  1.256840e-21  7.518953e-22  1.697146e-24 -7.025802e-20   57.008025  1.671562e+00  7.665087  4.625307e-20  42132.315435   20.880742  2.248670e-21  9.869960e-01  9.034040e-01  -42.705234  7.021970e+00   148.555738   6.427256e+00       9.082224          NaN       9.0  127.487318          NaN   349.822030          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    94.195220   3.622893   40.164135   44.266022            no       no
120  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     O3_4960A      4960.0  6.144367e-18   7.958847e-20  6.068556e-18    1.665950e-19    2494.054013  4.033391e+02       O3                $[OIII]4960\AA$                         NaN         no   4916.058572   4929.671515   4948.310671   4970.712011   4976.154287   4991.895830           NaN           NaN  42980.472560  1.128057e-19  2.525145e-21  7.519902e-22  7.784204e-25 -3.093173e-20  126.474490  3.357949e+00  7.665418  1.090272e-19  42979.760756   22.205505  3.677307e-21  6.753840e-01  5.837430e-01   -4.964894  4.710860e+00   154.885291   4.071655e+00       2.279635          NaN      11.0  124.971835          NaN   364.726987          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   133.288324   5.331533   49.688683   53.685297            no       no
121  SMACS    6355_Visit_1_G395M     /SMACS/G395M/Visit_1/6355/G395M_Visit_1_s06355_x1d_masked_bpx.fits     O3_5008A      5008.0  1.941021e-17   1.233385e-19  1.901036e-17    3.391438e-19    7581.645749  1.421660e+03       O3                $[OIII]5008\AA$                         NaN         no   4972.857423   4993.289619   4995.348943   5024.303156   5029.147662   5048.078170           NaN           NaN  43392.546175  3.345153e-19  2.657396e-21  7.675825e-22 -6.840553e-25  3.234030e-20  362.708340  3.462034e+00  7.664646  3.345247e-19  43395.439418   22.671079  7.425043e-21  4.342300e-01  3.563180e-01   19.988976  3.000026e+00   156.631013   2.461744e+00       2.279635          NaN      15.0  123.775694          NaN   368.837848          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   279.960206   8.748756   78.775479   83.441523            no       no
122  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     O2_3727A      3727.0  2.494430e-18   7.419844e-20  2.501793e-18    1.060518e-19     990.391096  8.909273e+01       O2                 $[OII]3727\AA$                         NaN         no   3696.713069   3713.220609   3717.000000   3745.000000   3754.302151   3765.414889           NaN           NaN  32306.020991  4.508941e-20  2.649366e-21  8.614224e-22 -4.145990e-24  1.365898e-19   60.666221  3.075572e+00  7.668103  4.160195e-20  32305.111186   23.990968  2.088376e-21  1.160597e+00  1.060569e+00   -8.442777  1.077007e+01   222.630671   9.841841e+00       2.279635          NaN      14.0  166.768775          NaN   524.255168          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    79.770694   3.068104   35.343950   39.445838            no       no
123  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     H1_3799A      3799.0  3.181291e-19   4.040373e-20  3.185976e-19    6.996195e-20     269.482311  1.167102e+02       H1                    $HI3799\AA$                         NaN         no   3774.604734   3791.685313   3795.000000   3805.000000   3808.000000   3818.000000           NaN           NaN  32934.312024  7.014679e-21  1.345490e-21  9.261886e-22  7.933222e-24 -2.599297e-19    6.717193  1.452717e+00  7.669206  5.985831e-21  32918.708368   21.233822  1.336943e-21  5.389258e+00  5.383446e+00 -142.036014  4.905701e+01   193.285950   4.900410e+01       9.082224          NaN       6.0  163.295339          NaN   455.153630          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    52.179802   2.898878   25.113634   28.247201            no       no
124  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits    Ne3_3870A      3870.0  1.470479e-18   4.916046e-20  1.397763e-18    8.000132e-20     835.612967  1.527433e+02      Ne3               $[NeIII]3870\AA$                         NaN         no   3842.981419   3857.184641   3862.724063   3876.597761   3906.243574   3924.106273           NaN           NaN  33544.228611  2.754791e-20  1.791790e-21  7.657943e-22  2.140069e-25 -5.386905e-21   31.987674  2.339779e+00  7.667759  2.598822e-20  33533.434885   21.456894  1.748636e-21  1.405177e+00  1.315779e+00  -96.465999  1.255839e+01   191.765180   1.175942e+01       2.029830          NaN       8.0  160.318835          NaN   451.572491          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    69.888839   3.038645   31.709045   35.483335            no       no
125  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     H1_3890A      3890.0  4.403368e-19   4.133626e-20  3.897132e-19    5.946680e-20     129.156397  1.243841e+00       H1                    $HI3890\AA$                         NaN         no   3819.492771   3841.712295   3882.914394   3897.359349   3905.000000   3950.000000           NaN           NaN  33705.672296  1.186428e-20  3.418589e-21  8.236827e-22 -2.596240e-24  9.092660e-20   12.546385  4.150371e+00  7.664697  8.785139e-21  33701.807146   17.697281  1.453758e-21  3.116590e+00  3.090378e+00  -34.378276  2.772027e+01   157.407080   2.748713e+01       9.082224          NaN       8.0  159.548648          NaN   370.665347          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   106.776980   2.737871   45.189055   50.402064            no       no
126  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     H1_3971A      3971.0  6.524247e-19   4.488388e-20  6.552672e-19    5.360554e-20     274.472703  1.816666e+01       H1                    $HI3971\AA$                         NaN         no   3945.788445   3959.276157   3962.153343   3976.592758   3992.451562   4008.025374           NaN           NaN  34387.711530  1.422953e-20  2.412146e-21  7.393897e-22 -1.938365e-24  6.906808e-20   16.801822  3.262347e+00  7.659711  1.255677e-20  34394.621046   20.818550  1.104252e-21  1.984568e+00  1.894695e+00   60.237239  1.730149e+01   181.496356   1.651797e+01       9.082224          NaN       8.0  156.375472          NaN   427.391258          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    35.795155   1.704531   15.594209   19.128371            no       no
127  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     H1_4103A      4103.0  6.322900e-19   3.964466e-20  6.532888e-19    6.090360e-20     225.950691  1.165538e+01       H1                    $HI4103\AA$                         NaN         no   4084.633589   4093.799103   4096.190175   4109.508439   4115.925152   4127.930551           NaN           NaN  35553.972543  1.567358e-20  2.817840e-21  7.009261e-22 -6.166044e-24  2.220452e-19   17.673956  4.020167e+00  7.665360  1.310864e-20  35550.262803   19.881895  1.331316e-21  2.154835e+00  2.058235e+00  -31.280672  1.816965e+01   167.644901   1.735511e+01       9.082224          NaN       7.0  151.229675          NaN   394.773574          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    46.253641   2.720802   22.768158   25.755355            no       no
128  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     H1_4342A      4342.0  1.088094e-18   4.809967e-20  1.059027e-18    6.106201e-20     678.282122  1.221510e+02       H1                    $HI4342\AA$                         NaN         no   4316.621957   4331.099678   4334.466590   4349.281002   4350.262697   4360.488238           NaN           NaN  37616.700363  2.156468e-20  1.626298e-21  7.321221e-22  3.828433e-24 -1.423867e-19   25.672902  2.221348e+00  7.663450  2.024638e-20  37619.426126   20.867472  1.354306e-21  1.381912e+00  1.292270e+00   21.723419  1.101338e+01   166.306738   1.029896e+01       9.082224          NaN       8.0  143.380689          NaN   391.622440          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    34.209134   1.800481   15.711905   18.985033            no       no
129  SMACS    6355_Visit_2_G395M     /SMACS/G395M/Visit_2/6355/G395M_Visit_2_s06355_x1d_masked_bpx.fits     O3_4364A      4364.0  2.812395e-19   3.448958e-20  2.782108e-19    8.364505e-20     192.849598  2.228278e+01       O3                $[OIII]4364\AA$                         NaN         no   4295.173918   4329.412659   4360.727116   4372.445482   4388.789016   4410.878245           NaN           NaN  37832.288736  6.068923e-21  1.480216e-21  6.995905e-22  5.178180e-25 -1.811002e-20    5.320223  2.115832e+00  7.669177  4.005826e-21  37830.349795   27.707160  1.230038e-21  9.403833e+00  1.016270e+01  -15.364651  7.451831e+01   219.558424   8.053176e+01       2.279635          NaN       6.0  142.086278          NaN   517.020578          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   123.028365   3.728132   50.240256   54.990813            no       no
